timestamp,price,rsi,rsiStatus,rsiTrend,slowdownDetected,slowdownSignificant,slowdownTimeframe,slowdownScore,confidence,minConfidenceRequired,priceAction,volumeRatio,volumeInterpretation,adxValue,adxState,adxBlocked,reasons
2026-08-23T11:32:34.827Z,77239.61,54.58,NEUTRAL,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,73.17,STRONG_TREND,NO,⛔ ADX too high (73.17) - Market trending (STRONG_TREND); Max ADX for entry: 6
2026-08-23T11:32:44.827Z,77224.00,53.42,NEUTRAL,FALLING,YES,YES,1m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,98.56,EXTREME_TREND,NO,⛔ ADX too high (98.56) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:32:54.829Z,77202.98,55.09,NEUTRAL,RISING,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.91,EXTREME_TREND,NO,⛔ ADX too high (99.91) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:33:04.845Z,77217.71,57.42,NEUTRAL,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,62.93,STRONG_TREND,NO,⛔ ADX too high (62.93) - Market trending (STRONG_TREND); Max ADX for entry: 6
2026-08-23T11:33:14.830Z,77211.30,55.08,NEUTRAL,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,71.64,STRONG_TREND,NO,⛔ ADX too high (71.64) - Market trending (STRONG_TREND); Max ADX for entry: 6
2026-08-23T11:33:24.848Z,77188.56,51.93,NEUTRAL,FLAT,YES,YES,5m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,80.32,EXTREME_TREND,NO,⛔ ADX too high (80.32) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:33:34.841Z,77194.16,53.03,NEUTRAL,FLAT,YES,YES,30s,1.00,0.75,0.50,NEUTRAL,1.00,NORMAL,0.23,RANGING,NO,RSI neutral (53.0)
2026-08-23T11:33:44.832Z,77188.01,52.78,NEUTRAL,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,18.87,RANGING,NO,⛔ ADX too high (18.87) - Market trending (RANGING); Max ADX for entry: 6
2026-08-23T11:33:54.849Z,77196.03,53.69,NEUTRAL,FLAT,YES,YES,1m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,62.90,STRONG_TREND,NO,⛔ ADX too high (62.90) - Market trending (STRONG_TREND); Max ADX for entry: 6
2026-08-23T11:34:04.837Z,77186.01,52.01,NEUTRAL,FLAT,YES,YES,5m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,40.20,TRENDING,NO,⛔ ADX too high (40.20) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T11:34:14.850Z,77196.03,53.60,NEUTRAL,FLAT,YES,YES,1m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,40.90,TRENDING,NO,⛔ ADX too high (40.90) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T11:34:24.835Z,77196.03,56.03,NEUTRAL,FLAT,YES,YES,1m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.27,EXTREME_TREND,NO,⛔ ADX too high (99.27) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:34:34.831Z,77196.02,56.05,NEUTRAL,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,58.26,STRONG_TREND,NO,⛔ ADX too high (58.26) - Market trending (STRONG_TREND); Max ADX for entry: 6
2026-08-23T11:34:44.848Z,77196.03,54.43,NEUTRAL,FLAT,YES,YES,1m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,39.73,TRENDING,NO,⛔ ADX too high (39.73) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T11:34:54.851Z,77190.41,52.63,NEUTRAL,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,98.12,EXTREME_TREND,NO,⛔ ADX too high (98.12) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:35:04.855Z,77200.01,55.71,NEUTRAL,RISING,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,32.47,TRENDING,NO,⛔ ADX too high (32.47) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T11:35:14.842Z,77219.90,60.22,OVERBOUGHT,RISING,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,39.66,TRENDING,NO,⛔ ADX too high (39.66) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T11:35:24.859Z,77227.99,61.42,OVERBOUGHT,FLAT,NO,NO,none,0.00,0.00,0.50,NEUTRAL,1.00,NORMAL,100.00,EXTREME_TREND,NO,⛔ ADX too high (100.00) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:35:34.845Z,77232.66,61.24,OVERBOUGHT,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.63,EXTREME_TREND,NO,⛔ ADX too high (99.63) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:35:44.843Z,77244.00,58.46,NEUTRAL,FLAT,NO,NO,none,0.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.79,EXTREME_TREND,NO,⛔ ADX too high (99.79) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:35:54.844Z,77236.93,56.80,NEUTRAL,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,47.82,TRENDING,NO,⛔ ADX too high (47.82) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T11:36:04.857Z,77239.15,55.64,NEUTRAL,FALLING,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,13.85,RANGING,NO,⛔ ADX too high (13.85) - Market trending (RANGING); Max ADX for entry: 6
2026-08-23T11:36:14.860Z,77261.51,58.10,NEUTRAL,FLAT,YES,YES,10s,0.88,0.00,0.50,NEUTRAL,1.00,NORMAL,43.78,TRENDING,NO,⛔ ADX too high (43.78) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T11:36:24.845Z,77274.43,58.20,NEUTRAL,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,22.50,TRANSITION,NO,⛔ ADX too high (22.50) - Market trending (TRANSITION); Max ADX for entry: 6
2026-08-23T11:36:34.845Z,77288.00,60.97,OVERBOUGHT,RISING,NO,NO,none,0.00,0.00,0.50,NEUTRAL,1.00,NORMAL,51.25,STRONG_TREND,NO,⛔ ADX too high (51.25) - Market trending (STRONG_TREND); Max ADX for entry: 6
2026-08-23T11:36:44.855Z,77280.01,57.75,NEUTRAL,FALLING,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,17.74,RANGING,NO,⛔ ADX too high (17.74) - Market trending (RANGING); Max ADX for entry: 6
2026-08-23T11:36:54.858Z,77270.01,55.38,NEUTRAL,FLAT,YES,YES,1m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,84.64,EXTREME_TREND,NO,⛔ ADX too high (84.64) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:37:04.859Z,77260.00,55.21,NEUTRAL,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,19.45,RANGING,NO,⛔ ADX too high (19.45) - Market trending (RANGING); Max ADX for entry: 6
2026-08-23T11:37:14.857Z,77302.88,57.85,NEUTRAL,FALLING,NO,NO,none,0.00,0.00,0.50,NEUTRAL,1.00,NORMAL,93.23,EXTREME_TREND,NO,⛔ ADX too high (93.23) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:37:24.847Z,77328.00,60.59,OVERBOUGHT,FLAT,YES,YES,10s,0.97,0.00,0.50,NEUTRAL,1.00,NORMAL,91.39,EXTREME_TREND,NO,⛔ ADX too high (91.39) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:37:34.860Z,77291.02,55.73,NEUTRAL,FALLING,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,72.44,STRONG_TREND,NO,⛔ ADX too high (72.44) - Market trending (STRONG_TREND); Max ADX for entry: 6
2026-08-23T11:37:44.863Z,77241.68,52.03,NEUTRAL,RISING,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,94.28,EXTREME_TREND,NO,⛔ ADX too high (94.28) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:37:54.849Z,77239.68,53.80,NEUTRAL,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,41.96,TRENDING,NO,⛔ ADX too high (41.96) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T11:38:04.868Z,77234.01,52.47,NEUTRAL,FLAT,YES,YES,30s,1.00,0.75,0.50,NEUTRAL,1.00,NORMAL,2.86,RANGING,NO,RSI neutral (52.5)
2026-08-23T11:38:14.861Z,77255.99,54.41,NEUTRAL,FLAT,YES,YES,1m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,71.17,STRONG_TREND,NO,⛔ ADX too high (71.17) - Market trending (STRONG_TREND); Max ADX for entry: 6
2026-08-23T11:38:24.866Z,77259.72,57.44,NEUTRAL,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.82,EXTREME_TREND,NO,⛔ ADX too high (99.82) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:38:34.864Z,77250.33,55.76,NEUTRAL,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,73.02,STRONG_TREND,NO,⛔ ADX too high (73.02) - Market trending (STRONG_TREND); Max ADX for entry: 6
2026-08-23T11:38:44.868Z,77290.96,59.86,NEUTRAL,FLAT,NO,NO,none,0.00,0.00,0.50,NEUTRAL,1.00,NORMAL,21.11,TRANSITION,NO,⛔ ADX too high (21.11) - Market trending (TRANSITION); Max ADX for entry: 6
2026-08-23T11:38:54.867Z,77298.84,59.86,NEUTRAL,FLAT,NO,NO,none,0.00,0.00,0.50,NEUTRAL,1.00,NORMAL,100.00,EXTREME_TREND,NO,⛔ ADX too high (100.00) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:39:04.854Z,77322.00,62.35,OVERBOUGHT,RISING,NO,NO,none,0.00,0.00,0.50,NEUTRAL,1.00,NORMAL,62.01,STRONG_TREND,NO,⛔ ADX too high (62.01) - Market trending (STRONG_TREND); Max ADX for entry: 6
2026-08-23T11:39:14.869Z,77354.99,63.85,OVERBOUGHT,FLAT,NO,NO,none,0.00,0.00,0.50,NEUTRAL,1.00,NORMAL,20.93,TRANSITION,NO,⛔ ADX too high (20.93) - Market trending (TRANSITION); Max ADX for entry: 6
2026-08-23T11:39:24.869Z,77368.77,64.49,OVERBOUGHT,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,80.97,EXTREME_TREND,NO,⛔ ADX too high (80.97) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:39:34.871Z,77362.18,63.10,OVERBOUGHT,FALLING,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,56.61,STRONG_TREND,NO,⛔ ADX too high (56.61) - Market trending (STRONG_TREND); Max ADX for entry: 6
2026-08-23T11:39:44.869Z,77385.99,65.00,OVERBOUGHT,FLAT,NO,NO,none,0.00,0.00,0.50,NEUTRAL,1.00,NORMAL,23.94,TRANSITION,NO,⛔ ADX too high (23.94) - Market trending (TRANSITION); Max ADX for entry: 6
2026-08-23T11:39:54.857Z,77392.43,65.34,OVERBOUGHT,FLAT,YES,YES,1m,0.74,0.00,0.50,NEUTRAL,1.00,NORMAL,99.89,EXTREME_TREND,NO,⛔ ADX too high (99.89) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:40:04.870Z,77372.00,63.08,OVERBOUGHT,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,77.90,EXTREME_TREND,NO,⛔ ADX too high (77.90) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:40:14.875Z,77368.75,61.00,OVERBOUGHT,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,12.54,RANGING,NO,⛔ ADX too high (12.54) - Market trending (RANGING); Max ADX for entry: 6
2026-08-23T11:40:24.859Z,77367.38,60.18,OVERBOUGHT,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,61.67,STRONG_TREND,NO,⛔ ADX too high (61.67) - Market trending (STRONG_TREND); Max ADX for entry: 6
2026-08-23T11:40:34.871Z,77373.42,60.48,OVERBOUGHT,FLAT,NO,NO,none,0.00,0.00,0.50,NEUTRAL,1.00,NORMAL,59.76,STRONG_TREND,NO,⛔ ADX too high (59.76) - Market trending (STRONG_TREND); Max ADX for entry: 6
2026-08-23T11:40:44.856Z,77373.42,59.80,NEUTRAL,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.07,EXTREME_TREND,NO,⛔ ADX too high (99.07) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:40:54.858Z,77319.88,55.91,NEUTRAL,FLAT,YES,YES,5m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.97,EXTREME_TREND,NO,⛔ ADX too high (99.97) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:41:04.860Z,77318.39,55.67,NEUTRAL,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.90,EXTREME_TREND,NO,⛔ ADX too high (99.90) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:41:14.859Z,77304.00,52.96,NEUTRAL,FLAT,YES,YES,5m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,37.92,TRENDING,NO,⛔ ADX too high (37.92) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T11:41:24.859Z,77298.79,51.76,NEUTRAL,FLAT,YES,YES,5m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,86.22,EXTREME_TREND,NO,⛔ ADX too high (86.22) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:41:34.871Z,77306.59,51.19,NEUTRAL,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,69.00,STRONG_TREND,NO,⛔ ADX too high (69.00) - Market trending (STRONG_TREND); Max ADX for entry: 6
2026-08-23T11:41:44.873Z,77305.34,51.88,NEUTRAL,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,98.70,EXTREME_TREND,NO,⛔ ADX too high (98.70) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:41:54.859Z,77300.17,52.24,NEUTRAL,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,73.82,STRONG_TREND,NO,⛔ ADX too high (73.82) - Market trending (STRONG_TREND); Max ADX for entry: 6
2026-08-23T11:42:04.862Z,77313.36,53.87,NEUTRAL,FLAT,YES,YES,1m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.61,EXTREME_TREND,NO,⛔ ADX too high (99.61) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:42:14.875Z,77302.59,49.98,NEUTRAL,FLAT,YES,YES,15m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.76,EXTREME_TREND,NO,⛔ ADX too high (99.76) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:42:24.863Z,77309.39,48.69,NEUTRAL,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,32.83,TRENDING,NO,⛔ ADX too high (32.83) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T11:42:34.860Z,77310.87,51.63,NEUTRAL,FLAT,YES,YES,1m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,14.03,RANGING,NO,⛔ ADX too high (14.03) - Market trending (RANGING); Max ADX for entry: 6
2026-08-23T11:42:44.875Z,77304.10,55.56,NEUTRAL,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.85,EXTREME_TREND,NO,⛔ ADX too high (99.85) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:42:54.863Z,77302.00,56.44,NEUTRAL,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.40,EXTREME_TREND,NO,⛔ ADX too high (99.40) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:43:04.863Z,77302.30,56.07,NEUTRAL,FALLING,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,18.72,RANGING,NO,⛔ ADX too high (18.72) - Market trending (RANGING); Max ADX for entry: 6
2026-08-23T11:43:14.874Z,77281.86,52.24,NEUTRAL,FLAT,YES,YES,5m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,100.00,EXTREME_TREND,NO,⛔ ADX too high (100.00) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:43:24.864Z,77297.19,53.32,NEUTRAL,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,26.98,TRENDING,NO,⛔ ADX too high (26.98) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T11:43:34.862Z,77274.00,52.06,NEUTRAL,FALLING,YES,YES,5m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,94.17,EXTREME_TREND,NO,⛔ ADX too high (94.17) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:43:44.872Z,77284.61,49.34,NEUTRAL,FLAT,YES,YES,1m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,27.23,TRENDING,NO,⛔ ADX too high (27.23) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T11:43:54.863Z,77283.03,47.91,NEUTRAL,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,24.20,TRANSITION,NO,⛔ ADX too high (24.20) - Market trending (TRANSITION); Max ADX for entry: 6
2026-08-23T11:44:04.878Z,77284.27,45.66,NEUTRAL,FALLING,YES,YES,1m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,98.06,EXTREME_TREND,NO,⛔ ADX too high (98.06) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:44:14.871Z,77296.49,42.03,NEUTRAL,FALLING,YES,YES,5m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.90,EXTREME_TREND,NO,⛔ ADX too high (99.90) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:44:24.863Z,77288.76,41.81,NEUTRAL,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,73.41,STRONG_TREND,NO,⛔ ADX too high (73.41) - Market trending (STRONG_TREND); Max ADX for entry: 6
2026-08-23T11:44:34.875Z,77285.26,41.57,NEUTRAL,RISING,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,55.28,STRONG_TREND,NO,⛔ ADX too high (55.28) - Market trending (STRONG_TREND); Max ADX for entry: 6
2026-08-23T11:44:44.877Z,77280.00,37.89,OVERSOLD,FLAT,YES,YES,15m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,66.56,STRONG_TREND,NO,⛔ ADX too high (66.56) - Market trending (STRONG_TREND); Max ADX for entry: 6
2026-08-23T11:44:54.866Z,77280.01,36.97,OVERSOLD,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,94.11,EXTREME_TREND,NO,⛔ ADX too high (94.11) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:45:04.864Z,77272.00,38.98,OVERSOLD,FLAT,YES,YES,15m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,58.24,STRONG_TREND,NO,⛔ ADX too high (58.24) - Market trending (STRONG_TREND); Max ADX for entry: 6
2026-08-23T11:45:14.866Z,77295.40,41.90,NEUTRAL,FLAT,YES,YES,1m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,29.83,TRENDING,NO,⛔ ADX too high (29.83) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T11:45:24.865Z,77296.39,42.51,NEUTRAL,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,74.74,STRONG_TREND,NO,⛔ ADX too high (74.74) - Market trending (STRONG_TREND); Max ADX for entry: 6
2026-08-23T11:45:34.865Z,77290.00,41.74,NEUTRAL,FLAT,YES,YES,5m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,9.86,RANGING,NO,⛔ ADX too high (9.86) - Market trending (RANGING); Max ADX for entry: 6
2026-08-23T11:45:44.880Z,77299.74,43.17,NEUTRAL,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,43.81,TRENDING,NO,⛔ ADX too high (43.81) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T11:45:54.874Z,77299.73,47.89,NEUTRAL,FLAT,YES,YES,30s,1.00,0.75,0.50,NEUTRAL,1.00,NORMAL,0.70,RANGING,NO,RSI neutral (47.9)
2026-08-23T11:46:04.866Z,77286.21,46.72,NEUTRAL,FLAT,YES,YES,1m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,98.83,EXTREME_TREND,NO,⛔ ADX too high (98.83) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:46:14.879Z,77298.84,49.40,NEUTRAL,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,48.64,TRENDING,NO,⛔ ADX too high (48.64) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T11:46:24.869Z,77286.75,48.71,NEUTRAL,FLAT,YES,YES,10s,1.00,0.75,0.50,NEUTRAL,1.00,NORMAL,1.98,RANGING,NO,RSI neutral (48.7)
2026-08-23T11:46:34.876Z,77274.28,46.49,NEUTRAL,FLAT,YES,YES,15m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,96.37,EXTREME_TREND,NO,⛔ ADX too high (96.37) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:46:44.879Z,77277.99,47.17,NEUTRAL,RISING,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,6.20,RANGING,NO,⛔ ADX too high (6.20) - Market trending (RANGING); Max ADX for entry: 6
2026-08-23T11:46:54.864Z,77272.59,46.59,NEUTRAL,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,41.32,TRENDING,NO,⛔ ADX too high (41.32) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T11:47:04.882Z,77277.99,46.43,NEUTRAL,FLAT,YES,YES,1m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,39.82,TRENDING,NO,⛔ ADX too high (39.82) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T11:47:14.871Z,77269.53,46.63,NEUTRAL,RISING,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,7.47,RANGING,NO,⛔ ADX too high (7.47) - Market trending (RANGING); Max ADX for entry: 6
2026-08-23T11:47:24.873Z,77258.01,44.07,NEUTRAL,FLAT,YES,YES,15m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,77.25,EXTREME_TREND,NO,⛔ ADX too high (77.25) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:47:34.866Z,77244.09,43.19,NEUTRAL,FLAT,YES,YES,15m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.92,EXTREME_TREND,NO,⛔ ADX too high (99.92) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:47:44.883Z,77243.44,43.67,NEUTRAL,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,98.21,EXTREME_TREND,NO,⛔ ADX too high (98.21) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:47:54.879Z,77240.00,43.66,NEUTRAL,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,25.96,TRENDING,NO,⛔ ADX too high (25.96) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T11:48:04.872Z,77227.52,42.07,NEUTRAL,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.48,EXTREME_TREND,NO,⛔ ADX too high (99.48) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:48:14.885Z,77205.15,42.01,NEUTRAL,FALLING,YES,YES,1h,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.91,EXTREME_TREND,NO,⛔ ADX too high (99.91) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:48:24.883Z,77211.99,41.24,NEUTRAL,RISING,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,31.35,TRENDING,NO,⛔ ADX too high (31.35) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T11:48:34.871Z,77210.00,43.23,NEUTRAL,RISING,YES,YES,15m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,9.45,RANGING,NO,⛔ ADX too high (9.45) - Market trending (RANGING); Max ADX for entry: 6
2026-08-23T11:48:44.872Z,77202.01,40.88,NEUTRAL,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.96,EXTREME_TREND,NO,⛔ ADX too high (99.96) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:49:04.881Z,77220.25,43.45,NEUTRAL,FLAT,YES,YES,1m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,37.23,TRENDING,NO,⛔ ADX too high (37.23) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T13:15:15.079Z,77338.86,72.00,EXTREME_OVERBOUGHT,FLAT,YES,YES,1m,1.00,1.00,0.50,NEUTRAL,1.00,NORMAL,3.70,RANGING,NO,⏭️ Ignoring SHORT signal - LONG only strategy
2026-08-23T13:15:25.096Z,77338.87,74.28,EXTREME_OVERBOUGHT,FLAT,YES,YES,1m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,11.31,RANGING,NO,⛔ ADX too high (11.31) - Market trending (RANGING); Max ADX for entry: 6
2026-08-23T13:15:35.094Z,77338.87,74.51,EXTREME_OVERBOUGHT,FLAT,YES,YES,1m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,40.44,TRENDING,NO,⛔ ADX too high (40.44) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T13:15:45.097Z,77340.00,74.76,EXTREME_OVERBOUGHT,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,82.12,EXTREME_TREND,NO,⛔ ADX too high (82.12) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T13:15:55.083Z,77343.92,82.44,EXTREME_OVERBOUGHT,FLAT,NO,NO,none,0.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.72,EXTREME_TREND,NO,⛔ ADX too high (99.72) - Market trending (EXTREME_TREND); Max ADX for entry: 6
